episode,reward,length,time
305,15.189568,17,222.849136
306,12.689172,17,223.673599
307,12.689172,17,224.526167
308,15.189568,17,225.360926
309,11.967346,14,226.061503
310,15.189568,17,226.889781
311,12.689172,17,227.757456
312,12.689172,17,228.59977
313,15.189568,17,229.469828
314,12.689172,17,230.310085
315,12.689172,17,231.148879
316,15.189568,17,232.016757
317,15.189568,17,232.849839
318,12.689172,17,233.701621
319,15.189568,17,234.544457
320,14.515828,17,235.405779
321,12.689172,17,236.251607
322,15.189568,17,237.119732
323,12.689172,17,237.940966
324,12.689172,17,238.782629
325,12.689172,17,239.639156
326,12.689172,17,240.475059
327,12.689172,17,241.326323
328,12.689172,17,242.149114
329,15.189568,17,243.009419
330,15.189568,17,243.842337
331,12.689172,17,244.699266
332,12.689172,17,245.540643
333,15.189568,17,246.393794
334,15.189568,17,247.290163
335,15.189568,17,248.132521
336,11.925798,14,248.847515
337,15.189568,17,249.728642
338,15.189568,17,250.577166
339,12.689172,17,251.425884
340,15.189568,17,252.280548
341,15.189568,17,253.146416
342,15.189568,17,254.02061
343,12.689172,17,254.858845
344,12.689172,17,255.735119
345,12.689172,17,256.59585
346,12.689172,17,257.472757
347,15.189568,17,258.32691
348,12.689172,17,259.202724
349,12.689172,17,260.045491
350,15.189568,17,260.912347
351,15.189568,17,261.778922
352,15.189568,17,262.611302
353,12.689172,17,263.491012
354,15.189568,17,264.367391
355,10.967704,13,265.039752
356,15.189568,17,266.027727
357,15.189568,17,267.039689
358,12.689172,17,267.996936
359,12.689172,17,268.87488
360,15.189568,17,269.790644
361,15.189568,17,270.751261
362,15.189568,17,271.66566
363,15.189568,17,272.589766
364,12.689172,17,273.489794
365,12.689172,17,274.370352
366,15.189568,17,275.248272
367,15.189568,17,276.116367
368,13.745123,16,276.932922
369,14.619197,17,277.823563
370,12.689172,17,278.698016
371,15.189568,17,279.581515
372,15.189568,17,280.463543
373,12.689172,17,281.356574
374,12.689172,17,282.205256
375,15.189568,17,283.094081
376,15.189568,17,283.964082
377,12.689172,17,284.858187
378,15.189568,17,285.724811
379,12.689172,17,286.589663
380,12.689172,17,287.466799
381,15.189568,17,288.32839
382,12.689172,17,289.211069
383,12.689172,17,290.067231
384,15.189568,17,290.985662
385,15.189568,17,291.853244
386,12.689172,17,292.737961
387,12.689172,17,293.598057
388,15.189568,17,294.493989
389,15.189568,17,295.367911
390,12.689172,17,296.230138
391,15.189568,17,297.127017
392,12.689172,17,298.002975
393,15.189568,17,298.906215
394,15.189568,17,299.772071
395,15.189568,17,300.66055
396,11.902511,14,301.379421
397,12.689172,17,302.280185
398,12.689172,17,303.281114
399,12.689172,17,304.156081
400,12.689172,17,305.043186
401,15.189568,17,305.922008
402,15.189568,17,306.817748
403,12.689172,17,307.716655
404,15.189568,17,308.577156
405,15.189568,17,309.464898
406,15.189568,17,310.351077
407,15.189568,17,311.26473
408,15.189568,17,312.152382
409,12.689172,17,313.031759
410,12.689172,17,313.896134
411,15.189568,17,314.799199
412,15.189568,17,315.686689
413,15.189568,17,316.567982
414,12.689172,17,317.456448
415,15.189568,17,318.335636
416,12.689172,17,319.234636
417,12.689172,17,320.091244
418,12.689172,17,320.973103
419,15.189568,17,321.858585
420,12.689172,17,322.741901
421,15.189568,17,323.607893
422,10.993337,13,324.264895
423,15.189568,17,325.182357
424,15.189568,17,326.059246
425,12.689172,17,326.941351
426,12.689172,17,327.821706
427,12.689172,17,328.710593
428,12.689172,17,329.600803
429,15.189568,17,330.470338
430,15.189568,17,331.370425
431,15.189568,17,332.235663
432,15.189568,17,333.141632
433,12.689172,17,334.002759
434,15.189568,17,334.886401
435,15.189568,17,335.812005
436,12.689172,17,336.673606
437,12.689172,17,337.552717
438,15.189568,17,338.500615
439,15.189568,17,339.376533
440,12.689172,17,340.264849
441,15.189568,17,341.125136
442,12.689172,17,341.998137
443,15.189568,17,342.849712
444,12.689172,17,343.711272
445,12.689172,17,344.589854
446,15.189568,17,345.458642
447,12.689172,17,346.345014
448,15.189568,17,347.208001
449,15.189568,17,348.091455
450,15.189568,17,348.962895
451,12.689172,17,349.842446
452,9.272037,11,350.403206
453,12.689172,17,351.274563
454,12.689172,17,352.145801
455,15.189568,17,353.054474
456,12.689172,17,354.006656
457,15.189568,17,355.100541
458,12.689172,17,356.000487
459,15.189568,17,357.056993
460,12.689172,17,357.966614
461,15.189568,17,358.92994
462,12.689172,17,359.819802
463,15.189568,17,360.764149
464,15.189568,17,361.702849
465,15.189568,17,362.779463
466,15.189568,17,363.746102
467,15.189568,17,364.732545
468,12.689172,17,365.702743
469,15.189568,17,366.645623
470,15.189568,17,367.583458
471,12.689172,17,368.539206
472,15.189568,17,369.51495
473,12.689172,17,370.418344
474,15.189568,17,371.358229
475,12.689172,17,372.28947
476,15.189568,17,373.246566
477,15.189568,17,374.182601
478,12.689172,17,375.100058
479,12.689172,17,376.012896
480,15.189568,17,376.934581
481,12.689172,17,377.850358
482,12.689172,17,378.74367
483,15.189568,17,379.663227
484,12.689172,17,380.647036
485,12.689172,17,381.578205
486,15.189568,17,382.560857
487,15.189568,17,383.466467
488,12.689172,17,384.389912
489,15.245123,17,385.326192
490,15.189568,17,386.262989
491,15.189568,17,387.163973
492,12.689172,17,388.063916
493,12.689172,17,389.011895
494,12.689172,17,389.926
495,15.189568,17,390.880911
496,12.689172,17,391.799593
497,12.689172,17,392.737644
498,12.689172,17,393.65263
499,15.189568,17,394.56067
500,15.189568,17,395.489865
501,12.689172,17,396.403927
502,12.689172,17,397.338851
503,15.189568,17,398.25868
504,15.189568,17,399.177774
505,15.189568,17,400.138755
506,15.189568,17,401.059488
507,15.189568,17,402.048613
508,15.189568,17,402.970348
509,15.189568,17,403.897082
510,12.689172,17,404.807441
511,12.689172,17,405.678996
512,15.189568,17,406.616814
513,12.689172,17,407.52551
514,12.689172,17,408.434665
515,15.189568,17,409.337588
516,15.189568,17,410.327692
517,12.689172,17,411.263936
518,10.078815,12,411.939717
519,10.967704,13,412.664042
520,12.689172,17,413.584132
521,12.689172,17,414.48926
522,12.689172,17,415.428163
523,15.189568,17,416.365311
524,12.689172,17,417.325575
525,12.689172,17,418.238173
526,15.189568,17,419.162489
527,15.189568,17,420.085817
528,15.189568,17,421.025768
529,12.689172,17,421.961408
530,12.689172,17,422.901749
531,15.189568,17,423.851332
532,10.064448,12,424.486205
533,15.189568,17,425.422459
534,15.189568,17,426.324487
535,12.689172,17,427.229951
536,15.189568,17,428.163934
537,15.189568,17,429.101415
538,12.689172,17,430.023706
539,15.189568,17,430.942672
540,12.689172,17,431.894912
541,12.689172,17,432.841331
542,15.189568,17,433.761987
543,15.189568,17,434.698684
544,15.189568,17,435.616203
545,15.189568,17,436.551661
546,15.189568,17,437.465171
547,15.189568,17,438.406917
548,15.189568,17,439.324842
549,12.689172,17,440.296786
550,12.689172,17,441.217693
551,12.689172,17,442.165346
552,11.82971,14,442.928781
553,12.689172,17,443.832978
554,15.245123,17,444.781105
555,12.689172,17,445.701134
556,15.189568,17,446.614876
557,12.689172,17,447.620028
558,15.189568,17,448.506572
559,12.689172,17,449.430202
560,15.189568,17,450.336179
561,15.189568,17,451.26057
562,12.689172,17,452.144911
563,15.189568,17,453.05421
564,15.189568,17,453.995447
565,15.189568,17,454.921369
566,15.189568,17,455.826029
567,12.689172,17,456.731264
568,15.189568,17,457.666676
569,15.189568,17,458.579339
570,12.689172,17,459.503641
571,15.189568,17,460.412443
572,12.19143,16,461.24715
573,15.189568,17,462.182928
574,12.689172,17,463.115271
575,12.689172,17,464.072414
576,12.689172,17,464.996595
577,15.189568,17,465.955893
578,12.689172,17,466.894256
579,15.189568,17,467.865578
580,15.189568,17,468.79613
581,15.189568,17,469.76841
582,12.689172,17,470.697332
583,15.189568,17,471.612437
584,12.689172,17,472.548865
585,15.189568,17,473.485715
586,12.689172,17,474.463085
587,15.189568,17,475.412791
588,15.189568,17,476.339503
589,12.689172,17,477.294286
590,12.689172,17,478.238332
591,15.189568,17,479.222971
592,15.189568,17,480.177585
593,12.689172,17,481.139276
594,12.689172,17,482.068905
595,12.689172,17,483.031462
596,15.189568,17,484.02828
597,12.689172,17,484.970351
598,15.189568,17,485.953893
599,12.689172,17,486.870757
600,15.189568,17,487.797236
601,11.913753,14,488.561217
