episode,reward,length,time
653,-0.841249,5,516.499929
654,9.0,9,517.650711
655,9.0,9,518.984579
656,-1.57953,4,519.534024
657,-1.0,4,520.105426
658,-1.0,5,520.743023
659,0.0,6,521.553098
660,-1.0,5,522.266389
661,9.0,9,523.484591
662,10.0,10,524.683687
663,9.0,9,525.878005
664,9.0,9,527.255973
665,9.0,9,528.436562
666,10.0,10,529.591175
667,-0.57992,5,530.136473
668,9.0,9,531.187564
669,9.0,9,532.247839
670,9.0,9,533.602573
671,0.0,6,534.347785
672,10.0,10,535.566109
673,0.0,6,536.335165
674,9.0,9,537.370532
675,9.0,9,538.3013
676,10.0,10,539.424236
677,-0.57992,5,540.191309
678,10.0,10,541.445157
679,8.0,8,542.430254
680,0.0,6,543.310647
681,9.0,9,544.420478
682,9.0,9,545.546669
683,-2.0,4,546.045565
684,9.0,9,547.05006
685,0.0,6,547.849472
686,0.0,6,548.509484
687,10.0,10,549.850324
688,-1.0,5,550.552029
689,8.0,8,551.493534
690,0.0,6,552.201952
691,-0.299923,5,552.92467
692,0.0,6,553.820618
693,9.0,9,555.033056
694,10.0,10,556.42741
695,9.0,9,557.242417
696,-2.577249,3,557.612653
697,0.0,6,558.281465
698,9.0,9,559.389109
699,10.0,10,560.897788
700,9.0,9,562.125417
701,-1.0,5,562.820165
702,-1.0,5,563.567234
703,-3.563902,2,563.834195
704,9.0,9,564.976983
705,0.0,6,565.79323
706,9.0,9,567.529961
707,-1.0,5,568.34466
708,9.0,9,569.668781
709,0.0,6,570.608792
710,10.0,10,572.181182
711,0.0,6,573.116624
712,1.0,7,574.244157
713,10.0,10,575.826658
714,1.0,7,576.891947
715,0.0,6,577.876102
716,10.0,10,579.579732
717,9.0,9,580.710363
718,8.0,8,581.765525
719,8.0,8,582.759367
720,9.0,9,583.943865
721,-5.0,1,584.074979
722,9.0,9,585.258842
723,0.0,6,586.199279
724,9.0,9,587.547019
725,9.0,9,588.562212
726,9.0,9,589.876658
727,10.0,10,591.196174
728,0.0,6,592.198436
729,9.0,9,593.666802
730,-0.841249,5,594.399129
731,10.0,10,595.663094
732,0.0,6,596.590054
733,-1.0,4,597.302288
734,9.0,9,598.521408
735,9.0,9,599.810276
736,0.0,5,600.527775
737,9.0,9,601.856263
738,0.0,5,602.551235
739,1.0,7,603.503293
740,9.0,9,604.428671
741,9.0,9,605.516948
742,9.0,9,606.618362
743,9.0,9,607.905208
744,1.158669,7,608.946421
745,0.700013,6,609.751216
746,10.0,10,610.961845
747,9.0,9,611.97748
748,-1.0,5,612.56187
749,-2.0,4,612.993651
750,-1.0,5,613.737722
751,10.0,10,615.448503
752,2.0,8,616.381036
753,10.0,10,617.801744
754,9.0,9,618.809872
755,9.0,9,619.881059
756,9.0,9,620.94395
757,8.0,8,622.047673
758,10.0,10,623.208898
759,9.0,9,624.471561
760,-2.0,4,625.033206
761,9.0,9,626.203775
762,2.158667,8,627.299321
763,0.0,5,628.107506
764,9.0,9,629.173519
765,0.0,6,629.959136
766,9.0,9,631.158121
767,0.0,6,631.80316
768,-0.57992,5,632.533727
769,8.0,8,633.525381
770,0.0,6,634.273243
771,9.0,9,635.490241
772,9.0,9,636.72961
773,10.0,10,638.065358
774,9.0,9,639.395026
775,0.0,6,640.280809
776,1.0,7,641.200782
777,-2.0,4,641.798898
778,9.0,9,642.969439
779,10.0,10,644.376878
780,-2.0,4,645.001384
781,10.0,10,646.361373
782,9.0,9,647.591937
783,-4.0,2,647.847366
784,9.0,9,649.070114
785,9.0,9,650.418898
786,10.0,10,651.790875
787,9.0,9,652.937326
788,-2.0,4,653.544643
789,-0.299923,5,654.260891
790,10.0,10,655.800647
791,0.158681,6,656.541407
792,8.0,8,657.725939
793,9.0,9,659.088526
794,-0.841249,5,659.799119
795,10.0,10,661.084956
796,9.0,9,662.564802
797,9.0,9,663.733285
798,1.0,7,664.709599
799,0.0,6,665.51998
800,9.0,9,666.881875
801,8.0,8,668.014912
802,8.0,8,669.220881
803,9.0,9,670.486933
804,10.0,10,672.067744
805,9.0,9,673.555463
806,10.0,10,674.721767
807,9.0,9,676.259529
