episode,reward,length,time
220,17.843239,24,2652.917042
221,17.462128,24,2669.934589
222,6.598654,8,2675.335484
223,15.915689,19,2688.629447
224,28.773455,34,2710.898174
225,9.290872,12,2718.803879
226,22.427481,30,2738.57758
227,15.329577,22,2752.748024
228,12.445509,18,2764.02284
229,14.794745,19,2776.559923
230,1.939068,3,2778.629317
231,21.504612,26,2796.041978
232,21.572676,27,2813.415676
233,5.328657,7,2818.188205
234,24.373454,34,2840.212662
235,16.728094,20,2853.641639
236,7.912054,11,2860.908724
237,13.711323,19,2874.313321
238,21.735325,28,2893.359968
239,32.271249,40,2920.225329
240,8.071362,11,2927.661824
241,32.022002,40,2953.930558
242,6.293456,9,2959.694119
243,4.004579,6,2963.658418
244,25.439341,30,2983.535827
245,15.712742,19,2995.854195
246,17.044657,20,3009.098405
247,21.0393,24,3024.141977
248,2.555658,4,3026.632582
249,8.046253,10,3032.829447
250,6.728094,8,3037.994359
251,18.979425,22,3051.883496
252,25.106764,27,3069.033561
253,1.839988,3,3070.941659
254,10.666749,13,3079.390945
255,1.846069,3,3081.336465
256,25.105852,27,3099.000124
257,11.972538,14,3107.897238
258,17.620876,20,3120.547303
259,2.662108,4,3123.053213
260,17.216983,20,3136.350752
261,7.639185,9,3142.166355
262,21.022948,24,3157.612088
263,15.595973,18,3169.270619
264,14.534059,16,3179.71097
265,5.598635,7,3184.168868
266,11.350296,13,3192.344288
267,10.995434,14,3201.067909
268,1.823897,3,3203.086209
269,1.112883,2,3204.370017
270,3.928098,5,3207.808133
271,13.862636,18,3219.561244
272,7.462126,9,3225.415135
273,7.373185,9,3231.639868
274,9.912914,12,3239.570444
275,1.906655,3,3241.537439
276,17.516893,19,3253.797771
277,2.022981,3,3255.691642
278,4.804417,6,3259.609119
279,9.283649,11,3267.095156
280,19.648409,22,3282.430717
281,1.839988,3,3284.390435
282,10.372522,12,3292.166368
283,24.268474,29,3310.843023
284,17.750962,20,3323.897218
285,11.933546,14,3332.791953
286,0.910548,2,3334.067562
287,27.404669,31,3355.117524
288,19.176526,21,3368.943463
289,1.973321,3,3370.855075
290,3.039322,4,3373.385818
291,31.839878,40,3399.796327
292,17.89014,24,3415.10541
293,29.69265,40,3440.674185
294,20.373458,26,3456.935284
295,23.641407,28,3474.73494
296,8.106764,10,3481.314143
297,6.244322,8,3486.56393
298,20.261427,25,3503.063088
299,6.550316,8,3508.100283
300,5.357569,7,3512.517883
301,18.890234,23,3526.873259
302,23.550988,29,3545.286979
303,30.333254,40,3570.186206
304,24.130486,31,3589.452013
305,17.67213,21,3602.698502
306,18.066879,22,3616.471106
307,6.973458,9,3622.061498
308,16.706012,21,3634.988674
309,30.293483,40,3660.882124
310,31.227481,40,3685.763089
311,28.827478,40,3711.380407
312,30.795464,40,3736.986419
313,16.909902,20,3749.192982
314,23.172637,30,3767.242762
315,19.226761,25,3782.065982
316,6.643084,9,3787.386606
317,11.030297,13,3795.064603
318,10.848206,14,3803.28064
319,6.839346,9,3808.5062
320,13.798654,16,3817.936882
321,5.537091,7,3822.046817
322,31.093235,40,3845.421842
323,10.405448,14,3853.584682
324,18.822345,25,3868.370145
325,28.244681,36,3889.417506
326,30.411027,40,3912.551251
327,32.795422,40,3936.07545
328,26.866541,34,3956.024939
329,4.427455,7,3960.126142
330,32.5607,40,3983.584383
331,32.559902,40,4006.931613
332,9.839205,12,4013.974899
333,12.422948,15,4022.742631
334,4.643083,6,4026.290994
335,31.671233,40,4049.710066
336,23.27426,29,4066.715503
337,6.893229,9,4071.961096
338,3.871359,6,4075.479451
339,15.288201,20,4087.176271
340,30.733456,40,4110.717848
341,17.862906,22,4123.758541
342,32.067918,40,4147.156796
343,24.039768,31,4165.188075
344,19.782356,25,4179.830986
345,7.026789,9,4185.100966
346,17.70986,22,4197.987548
347,11.868475,14,4206.159554
348,7.022097,9,4211.410441
349,4.529576,7,4215.513652
350,11.039206,14,4225.712184
351,22.912172,29,4244.313501
352,22.79898,29,4262.323091
353,32.271362,40,4286.852742
354,24.976526,29,4304.083907
355,12.178013,15,4313.170517
356,26.853043,33,4332.700879
357,18.494351,23,4346.458968
358,19.469541,23,4360.076757
359,30.243106,39,4382.889983
360,22.649022,29,4400.559655
361,2.757203,4,4402.973163
362,22.665661,26,4418.348558
363,3.741526,5,4421.272501
364,7.839343,11,4427.703799
365,23.395653,29,4444.931897
366,5.959317,8,4449.904702
367,1.973321,3,4451.71774
368,23.560248,32,4470.893327
369,19.376012,26,4486.353405
370,22.619126,31,4504.51555
371,25.089128,31,4522.787011
372,2.644547,4,4525.204147
373,11.714302,17,4535.550529
374,8.528661,11,4542.092134
375,11.88534,17,4552.020489
376,27.777904,35,4572.760564
377,32.758614,40,4598.33921
378,9.996968,13,4606.141191
379,13.070677,16,4615.835149
380,9.462907,14,4624.203058
381,3.817549,5,4627.206727
382,4.689014,7,4631.373888
383,31.003648,40,4655.226792
384,21.77905,27,4671.22308
385,2.105989,3,4672.996105
386,19.782454,25,4687.682051
387,4.772636,6,4691.224028
388,9.46213,12,4698.304564
389,29.040105,34,4718.228667
390,3.163648,4,4720.579138
391,7.309746,9,4725.860396
392,23.024214,31,4743.91997
393,25.106772,31,4762.043749
394,21.709906,30,4779.679709
395,21.132892,30,4797.28122
396,19.929557,25,4811.874951
397,28.218219,35,4832.446481
398,29.203194,36,4853.719002
399,11.617628,14,4861.932956
400,4.777858,6,4865.49565
401,30.373458,38,4887.845533
402,11.490908,15,4896.631688
403,19.001345,26,4911.857882
404,18.26291,24,4925.98673
405,27.594159,35,4946.644407
406,29.296984,38,4968.934269
407,29.359902,40,4992.483171
408,19.440105,24,5006.627175
409,25.1379,34,5026.788311
410,1.906655,3,5028.555567
411,17.293482,23,5042.257477
412,1.92944,3,5044.069348
413,26.995972,29,5063.220594
414,29.619733,36,5084.828693
415,2.016534,3,5086.606258
416,5.894121,9,5091.922528
417,27.978017,36,5113.154038
418,17.270423,21,5125.462326
419,14.776296,18,5135.934894
420,31.550277,40,5159.051952
421,10.005471,12,5166.053547
422,8.129329,10,5171.798155
423,1.906655,3,5173.569224
424,10.376526,12,5180.484572
425,7.472215,9,5185.681042
426,18.529573,25,5200.261841
427,7.338045,9,5205.46786
428,25.484306,31,5223.37659
429,26.805463,30,5240.772184
430,16.839854,19,5251.806312
431,6.200083,8,5256.465691
432,5.350033,7,5260.583426
433,23.725602,26,5275.635554
434,2.639055,4,5277.917028
435,14.272215,17,5287.816727
436,21.177857,24,5301.893314
437,8.620025,10,5307.746334
438,18.541141,24,5321.630531
439,8.662087,10,5327.429459
440,9.802655,13,5334.950612
441,6.529577,10,5340.74446
442,5.4393,7,5344.807028
443,6.70944,10,5350.622808
444,23.919882,30,5367.991824
445,25.039912,33,5387.250531
446,22.142104,28,5403.602865
447,10.639346,14,5411.914806
448,21.844657,30,5429.716308
449,24.914312,33,5449.16639
450,7.559973,10,5455.048642
451,4.772523,6,5458.607939
452,30.955795,40,5482.279358
453,5.957359,8,5486.955888
454,32.820762,40,5510.229175
455,8.223723,10,5516.099499
456,4.182639,6,5519.568646
457,31.583034,40,5542.877862
458,14.243099,18,5553.381313
459,12.929573,16,5562.752314
460,9.31119,12,5569.79695
461,32.693235,40,5593.136861
462,22.938829,28,5609.431159
463,27.13641,33,5628.931361
464,5.30597,7,5633.090208
465,17.462656,21,5645.518601
466,5.863196,7,5649.641672
467,31.538589,40,5673.182221
468,11.111351,15,5682.311189
469,5.397414,7,5736.763114
470,15.951017,22,5751.267056
471,27.196224,34,5770.152913
472,14.395974,18,5833.528609
473,20.243082,24,5846.959806
474,32.626918,40,5907.054005
475,6.509864,9,5911.982266
476,27.911159,36,5959.961271
477,31.928759,40,5982.589554
478,21.240124,27,6004.389174
479,28.977899,35,6027.515332
480,29.53279,38,6112.315149
481,13.178013,17,6122.283096
482,15.687531,20,6133.505559
483,16.423109,19,6146.516057
484,23.646068,30,6167.124791
485,18.639877,24,6180.771058
486,21.838017,26,6195.389521
487,13.443193,16,6205.995336
488,19.633681,26,6221.369475
489,4.023106,5,6224.15996
490,20.10986,24,6237.885709
491,17.398749,20,6248.972535
492,6.328987,8,6253.4261
493,2.62212,4,6255.665325
494,8.862074,11,6261.778537
495,6.707569,8,6266.251167
496,8.909746,10,6271.817031
497,13.29163,16,6280.734619
498,4.039209,5,6283.519969
499,16.092916,20,6294.587798
500,2.688786,4,6296.848405
501,16.173108,19,6307.374405
502,26.843239,31,6324.465705
503,23.271926,31,6341.52238
504,31.35875,40,6363.63895
505,7.379457,10,6369.181909
506,31.894145,40,6391.483849
507,30.200236,40,6413.896782
508,7.577991,10,6419.444337
509,12.445517,17,6428.8225
