episode,reward,length,time
226,4.758457,13,56.28082
227,-2.0,9,56.5102
228,-2.0,5,56.613197
229,0.0,6,56.774859
230,-2.370348,6,56.915865
231,2.484213,13,57.241077
232,0.0,6,57.379965
233,-3.0,13,57.690698
234,9.0,9,57.905194
235,2.475175,13,58.279445
236,7.552044,10,58.4964
237,5.559489,13,58.903685
238,0.0,5,58.990212
239,9.0,9,59.314486
240,-2.370348,6,59.439871
241,6.196359,10,59.662864
242,-1.447446,7,59.775472
243,3.525148,13,60.185727
244,8.617423,10,60.428184
245,-2.44823,9,60.660786
246,7.473313,12,60.89103
247,6.959959,11,61.170605
248,-1.0,5,61.299755
249,7.550321,10,61.457493
250,7.626732,9,61.754301
251,7.306349,11,62.046639
252,7.538963,11,62.355523
253,3.0,13,62.608986
254,8.681208,10,62.798608
255,2.484213,13,63.187135
256,-2.537503,9,63.412509
257,9.0,10,63.61386
258,-3.0,5,63.732209
259,-1.318719,7,63.926627
260,2.472861,13,64.311062
261,-3.112676,8,64.518472
262,4.259425,13,64.83955
263,-2.691146,7,65.103889
264,-0.946861,6,65.218332
265,-1.0,7,65.388968
266,7.52319,13,65.666581
267,-1.0,6,65.821711
268,0.0,6,65.929333
269,-1.0,4,66.022165
270,1.683703,13,66.268548
271,-4.393407,6,66.453787
272,0.68121,7,66.625333
273,4.475044,13,66.982208
274,0.0,13,67.447135
275,3.684372,13,67.653842
276,-1.57953,4,67.769182
277,4.460118,13,68.143254
278,-2.0,7,68.414271
279,-3.712106,7,68.598212
280,5.483829,13,68.817992
281,-1.99791,6,68.909219
282,0.61363,13,69.204453
283,-5.0,1,69.246607
284,-4.0,10,69.529386
285,-3.316297,5,69.629103
286,4.47023,13,69.907644
287,-2.0,6,70.003246
288,-1.318719,6,70.202571
289,-0.841249,5,70.321488
290,-1.366575,6,70.4492
291,0.0,6,70.598945
292,8.616025,10,70.890519
293,0.0,6,70.950156
294,2.472917,12,71.308709
295,-2.0,4,71.405947
296,-0.539811,10,71.734814
297,-2.0,4,71.819878
298,6.615829,11,72.129134
299,1.111094,13,72.47611
300,4.832109,13,72.921781
301,10.0,10,73.129521
302,0.0,13,73.448302
303,-2.51166,6,73.601759
304,-2.665501,4,73.698391
305,6.52517,13,74.047099
306,0.0,13,74.448838
307,2.550067,13,74.684411
308,1.0,13,75.055457
309,0.0,6,75.209018
310,1.0,13,75.44105
311,-4.0,9,75.678756
312,6.086911,13,75.965483
313,1.613855,13,76.267064
314,9.0,9,76.437225
315,4.457525,13,76.729214
316,2.629652,6,76.848647
317,-4.438908,8,77.114066
318,2.0,13,77.437188
319,6.976683,11,77.654008
320,-1.0,4,77.714506
321,8.297272,11,77.988308
322,-1.318719,6,78.078765
323,1.0,13,78.435303
324,7.681208,9,78.625002
325,6.092052,13,78.958482
326,1.0,13,79.24849
327,-2.304505,8,79.405982
328,-2.0,7,79.585682
329,-1.0,5,79.691219
330,8.62673,10,79.892836
331,2.634943,13,80.081658
332,-2.436558,6,80.242272
333,-1.0,6,80.346352
334,6.0,13,80.748593
335,-5.0,1,80.806725
336,7.562943,10,81.040718
337,6.633121,12,81.261217
338,0.0,5,81.393549
339,7.46241,12,81.684647
340,3.0,13,81.999571
341,5.0,13,82.276928
342,-1.366575,6,82.422426
343,-1.436972,7,82.593591
344,0.0,7,82.782615
345,3.025223,13,83.056081
346,7.54087,11,83.313451
347,1.547551,13,83.59454
348,-1.224867,6,83.717789
349,5.562945,13,83.96027
350,-3.38636,10,84.246508
351,1.0,13,84.580852
352,-1.0,5,84.694071
353,5.539093,13,85.071898
354,-2.028562,6,85.194287
355,8.0,9,85.413935
356,8.615645,10,85.738998
357,-0.31878,6,85.925255
358,0.0,6,86.072993
359,2.547944,13,86.404686
360,-3.447459,6,86.518754
361,7.257553,10,86.805522
362,6.626744,10,86.980177
363,7.626732,9,87.174616
364,4.174741,13,87.42937
365,-1.372771,5,87.535849
366,-1.0,6,87.656601
367,8.0,9,87.850783
368,-1.290922,7,88.016472
369,0.616343,8,88.13933
370,0.0,7,88.321896
371,-2.0,6,88.404116
372,4.0,5,88.543921
373,3.0,13,88.742598
374,-2.365057,5,88.829921
375,-3.070563,10,89.017308
376,0.0,13,89.319284
377,3.193686,13,89.585704
378,0.629225,13,89.87498
379,-0.958767,6,89.974859
380,2.0,13,90.389182
381,-1.0,5,90.483175
382,1.0,13,90.878934
383,3.0,13,91.279766
384,-2.0,4,91.352508
385,-1.0,9,91.662434
386,-1.0,6,91.813713
387,6.536725,13,92.041028
388,4.144943,13,92.450358
389,10.0,10,92.62686
390,-3.356173,9,92.872876
391,5.180039,12,93.145019
392,8.251612,11,93.368341
393,1.472862,13,93.71659
394,-2.0,4,93.817111
395,0.0,6,93.928311
396,-1.0,5,94.111974
397,0.0,6,94.264779
398,-2.444964,11,94.496577
399,2.483838,13,94.812595
400,1.254105,13,95.218606
401,8.0,8,95.38835
402,2.561354,13,95.674282
403,-2.0,10,96.050268
404,1.0,7,96.231471
405,8.249201,11,96.520854
406,-1.0,5,96.656914
407,4.23434,13,97.030265
408,7.299766,10,97.287246
409,4.0,13,97.542483
410,-2.0,11,97.819068
411,-2.523997,7,97.985643
412,0.695809,13,98.288285
413,-2.365057,9,98.552747
414,0.0,6,98.65722
415,7.165048,12,99.005341
416,4.45748,13,99.332774
417,4.560744,13,99.730538
418,10.0,10,99.916643
419,6.525163,12,100.203465
420,-1.0,5,100.364142
421,8.681208,10,100.608637
422,-3.0,4,100.707654
423,-3.712106,7,100.879462
424,-2.0,9,101.083852
