episode,reward,length,time
235,9.333333,11,32.758736
236,1.041667,2,32.794731
237,9.083333,11,32.972295
238,1.0,2,33.006436
239,8.083333,10,33.145012
240,1.166667,2,33.178266
241,2.875,4,33.241451
242,9.75,11,33.397888
243,10.25,11,33.557545
244,10.833333,11,33.71348
245,1.041667,2,33.749625
246,9.666667,11,33.906101
247,8.958333,11,34.061992
248,9.458333,11,34.218981
249,9.0,11,34.376515
250,4.708333,6,34.465085
251,9.5,11,34.625668
252,4.666667,6,34.717628
253,9.708333,11,34.874907
254,9.916667,11,35.032005
255,9.291667,11,35.193626
256,3.75,5,35.273032
257,9.416667,11,35.426849
258,10.375,11,35.592913
259,9.75,11,35.77958
260,9.416667,11,35.950607
261,9.0,11,36.111865
262,9.458333,11,36.26881
263,9.375,11,36.432209
264,9.333333,11,36.592818
265,9.875,11,36.750359
266,9.5,11,36.911739
267,9.291667,11,37.070363
268,5.541667,7,37.180863
269,9.5,11,37.340733
270,9.875,11,37.505499
271,9.416667,11,37.667482
272,9.375,11,37.829132
273,10.291667,11,37.98404
274,9.958333,11,38.145775
275,5.791667,7,38.252293
276,9.0,11,38.413931
277,10.125,11,38.577536
278,10.166667,11,38.732324
279,8.958333,11,38.889045
280,9.083333,11,39.05808
281,9.625,11,39.215995
282,9.333333,11,39.380382
283,3.833333,5,39.454271
284,1.0,2,39.487758
285,5.458333,7,39.594265
286,6.666667,8,39.718615
287,9.625,11,39.889029
288,10.375,11,40.084761
289,2.958333,4,40.172616
290,9.541667,11,40.34502
291,8.916667,11,40.50573
292,9.0,11,40.674346
293,1.125,2,40.707523
294,9.25,11,40.864427
295,9.375,11,41.021902
296,9.166667,11,41.178008
297,9.166667,11,41.333668
298,10.208333,11,41.488291
299,9.333333,11,41.650375
300,9.416667,11,41.806949
301,9.5,11,41.963584
302,2.0,3,42.010792
303,10.125,11,42.168763
304,10.583333,11,42.32226
305,9.875,11,42.482445
306,9.0,11,42.641593
307,10.541667,11,42.798981
308,9.958333,11,42.962022
309,9.333333,11,43.121715
310,9.958333,11,43.2782
311,9.083333,11,43.438836
312,10.208333,11,43.593444
313,9.541667,11,43.752766
314,9.375,11,43.913493
315,9.291667,11,44.073753
316,1.166667,2,44.106863
317,9.25,11,44.262742
318,10.0,11,44.419829
319,1.833333,3,44.466763
320,9.541667,11,44.631567
321,9.25,11,44.791572
322,7.791667,9,44.928676
323,8.958333,11,45.090624
324,9.416667,11,45.248603
325,9.625,11,45.411071
326,1.166667,2,45.443746
327,9.291667,11,45.599753
328,9.416667,11,45.764308
329,3.583333,5,45.83821
330,9.583333,11,46.00049
331,1.083333,2,46.032247
332,2.083333,3,46.080905
333,9.0,11,46.238565
334,1.791667,3,46.286944
335,3.75,5,46.361149
336,9.875,11,46.523242
337,9.416667,11,46.691632
338,6.583333,8,46.817213
339,1.166667,2,46.850891
340,9.583333,11,47.006405
341,10.166667,11,47.168844
342,9.75,11,47.323823
343,9.666667,11,47.478501
344,1.041667,2,47.512321
345,9.791667,11,47.670834
346,10.0,11,47.839362
347,9.416667,11,47.996286
348,9.75,11,48.151582
349,9.041667,11,48.30924
350,9.5,11,48.49154
351,9.125,11,48.647678
352,4.833333,6,48.737089
353,4.791667,6,48.831503
354,9.833333,11,48.995683
355,6.541667,8,49.115675
356,9.166667,11,49.278487
357,9.75,11,49.436249
358,9.708333,11,49.596001
359,10.791667,11,49.752284
360,3.625,5,49.829103
361,9.791667,11,49.987025
