episode,reward,length,time
307,13.752943,17,38.309077
308,13.549057,16,38.478995
309,14.328457,17,38.657789
310,12.725352,16,38.825645
311,14.446736,16,38.997012
312,12.400278,17,39.167678
313,14.356234,17,39.342488
314,13.911743,16,39.514932
315,13.807799,15,39.70055
316,12.558499,15,39.852729
317,12.863775,15,40.007033
318,13.188328,16,40.165706
319,14.21729,16,40.322887
320,13.836277,17,40.498873
321,13.828449,16,40.667672
322,14.124518,16,40.826064
323,13.307245,15,40.98338
324,14.372619,16,41.174599
325,15.013407,17,41.341948
326,14.772901,17,41.522699
327,15.189568,17,41.703021
328,14.884012,17,41.910873
329,13.829443,17,42.095227
330,13.912768,17,42.28908
331,14.16961,17,42.502819
332,15.189568,17,42.708166
333,13.440546,17,42.89034
334,10.210272,12,43.038185
335,13.022901,15,43.203616
336,6.109232,7,43.276292
337,5.714648,7,43.368334
338,15.078457,17,43.592824
339,12.309709,16,43.758023
340,14.252935,17,43.937361
341,15.022901,17,44.116923
342,13.523887,17,44.291486
343,11.995316,16,44.459969
344,13.439568,16,44.662671
345,14.66179,17,44.929641
346,13.634012,16,45.106524
347,15.217346,17,45.288702
348,13.604612,16,45.451151
349,11.774487,16,45.618772
350,11.213172,15,45.775313
351,13.696736,16,45.932749
352,14.967346,17,46.113461
353,14.022901,16,46.28284
354,12.168458,15,46.458126
355,15.078457,17,46.6364
356,13.467346,16,46.802031
357,13.828457,16,46.97448
358,15.16179,17,47.155195
359,11.860814,16,47.314023
360,14.328457,17,47.489877
361,14.557847,16,47.657712
362,14.384012,17,47.835591
363,11.496986,16,48.020551
364,14.745123,17,48.186251
365,14.689243,17,48.372413
366,14.93956,17,48.558727
367,12.790177,16,48.719134
368,8.328815,10,48.821248
369,10.051932,12,48.948642
370,14.356234,17,49.122188
371,10.60304,14,49.270301
372,11.842845,15,49.429085
373,15.189568,17,49.642049
374,15.189568,17,49.832232
375,14.578457,17,50.015556
376,13.531221,16,50.20577
377,14.522901,17,50.393178
378,10.167291,15,50.546974
379,14.522901,16,50.717104
380,13.593219,15,50.889985
381,11.774764,16,51.065715
382,8.658683,11,51.179584
383,12.327218,15,51.334142
384,12.884012,15,51.512767
385,14.245123,16,51.693076
386,14.939568,17,51.872236
387,14.106234,16,52.033237
388,14.91179,17,52.210919
389,14.300679,17,52.401477
390,13.89118,15,52.563466
391,9.949615,13,52.696267
392,11.870243,14,52.845439
393,10.947425,14,53.01023
394,13.85722,17,53.182316
395,15.050679,17,53.364917
396,13.235582,15,53.52931
397,14.217346,16,53.70283
398,15.078457,17,53.891865
399,10.230808,15,54.049214
400,15.078457,17,54.234078
401,11.611377,15,54.399631
402,13.579443,17,54.586167
403,13.718331,17,54.761147
404,13.579443,17,54.992533
405,11.524764,16,55.176743
406,14.217346,16,55.35544
407,11.994728,17,55.535186
408,14.66179,17,55.705189
409,13.522901,16,55.87669
410,14.374518,16,56.056521
411,14.16179,16,56.228754
412,11.155539,15,56.381142
413,8.745123,10,56.531011
414,12.360814,16,56.734776
415,11.524487,16,56.911481
416,13.022901,14,57.100812
417,14.467346,16,57.27506
418,14.384012,16,57.469072
419,14.855957,17,57.654606
420,12.055258,16,57.816016
421,14.687945,17,57.994545
422,14.114054,17,58.168114
423,6.669797,8,58.249737
424,13.153282,16,58.410768
425,11.724476,16,58.599754
426,12.360537,16,58.761638
427,13.847727,17,58.933314
428,12.181937,16,59.095303
429,13.613402,15,59.247647
430,14.91179,17,59.428934
431,12.248081,16,59.590105
432,14.134012,16,59.754123
433,14.114054,17,59.939333
434,13.995123,16,60.126758
435,11.300919,16,60.303325
436,14.995123,17,60.485668
437,14.300679,16,60.657765
438,12.85401,15,60.81636
439,14.030721,17,60.990754
440,13.829443,17,61.162543
441,4.95809,6,61.250107
442,14.050679,16,61.423095
443,11.335588,16,61.59198
444,11.42082,16,61.782546
445,13.550679,15,61.943775
446,13.218331,16,62.108275
447,15.134012,17,62.293389
448,14.300679,17,62.473317
449,12.055258,16,62.634659
450,14.300679,16,62.808487
451,12.52194,15,62.96278
452,4.937846,6,63.02517
453,14.328457,16,63.202725
454,10.230495,15,63.377532
455,12.275858,16,63.543776
456,12.052542,16,63.704212
457,13.975165,17,63.882895
458,12.337487,16,64.046645
459,6.450329,8,64.126293
460,13.91179,16,64.295762
461,12.395752,16,64.466079
462,14.384012,16,64.640795
463,13.264116,16,64.806397
464,12.309709,16,64.98685
465,4.937846,6,65.053047
466,7.66667,10,65.156681
467,14.13239,16,65.319576
468,13.597727,17,65.496872
469,14.356234,16,65.675655
470,14.14118,16,65.844744
471,13.863402,15,66.005119
472,7.975932,9,66.102888
473,13.66179,15,66.258865
474,14.41961,17,66.43814
475,14.104283,17,66.635694
476,13.806876,17,66.808334
477,15.078457,17,66.992096
478,12.16637,16,67.160053
479,13.384998,17,67.337212
480,15.189568,17,67.522207
481,14.883735,17,67.698546
482,14.16179,16,67.860843
483,13.41179,16,68.026498
484,11.889097,15,68.202845
485,12.098603,16,68.366008
486,14.16961,17,68.541002
487,4.884508,6,68.603267
488,14.328457,16,68.773602
489,14.050632,16,68.943116
490,13.633957,16,69.106444
491,12.995123,14,69.257202
492,13.632226,16,69.435733
493,13.780721,17,69.614069
494,14.41179,16,69.811912
495,14.132065,16,69.984179
496,11.049702,15,70.138669
497,15.106234,17,70.322833
498,11.92082,16,70.487554
499,7.342451,9,70.583842
500,6.634374,8,70.671917
501,6.269654,8,70.752936
502,12.305258,16,70.918624
503,13.550679,16,71.092566
504,11.498042,15,71.266587
505,11.997479,16,71.429763
506,11.800642,16,71.596166
507,13.815441,16,71.767394
508,12.305258,16,71.931448
509,11.641143,16,72.098755
510,14.050679,16,72.270909
511,13.280713,16,72.438703
512,10.567532,13,72.578513
513,12.360537,16,72.742017
514,14.929797,17,72.946048
515,12.939566,14,73.096908
516,13.189568,16,73.265374
517,15.217346,17,73.446114
518,13.995123,16,73.614572
519,12.055211,16,73.779917
520,11.939808,16,73.942446
521,13.346741,16,74.111669
522,13.967346,16,74.275654
523,14.502291,16,74.46658
524,14.356234,16,74.632778
525,14.826834,17,74.816895
526,13.800679,16,74.981566
527,14.356234,16,75.158823
528,13.819947,17,75.332444
529,13.73563,15,75.494899
530,14.522901,16,75.670144
531,14.800679,17,75.842836
532,13.967346,16,76.005374
533,12.27194,15,76.187573
534,11.328697,16,76.358184
535,14.272901,16,76.534544
536,13.662776,17,76.709437
537,14.356234,16,76.882403
538,14.356234,16,77.053764
539,14.356234,17,77.23756
540,14.689568,17,77.414364
541,4.133621,5,77.470367
542,14.484007,16,77.641218
543,8.112505,11,77.776084
544,12.078095,16,77.941126
545,13.995123,16,78.109325
546,11.498596,15,78.261006
547,14.160168,16,78.433055
548,14.828457,17,78.607646
549,12.168562,17,78.781651
550,13.467346,16,78.951156
551,14.557847,16,79.124977
552,12.281923,16,79.290918
553,12.198598,16,79.473167
554,13.861178,15,79.635003
555,9.496377,11,79.748392
556,14.585624,16,79.924165
557,12.864054,16,80.097539
558,14.993501,17,80.27324
559,14.578457,16,80.450418
560,14.818963,17,80.628058
561,12.305258,16,80.798114
562,14.161743,16,80.989598
563,11.600439,15,81.139221
564,8.614555,10,81.244559
565,12.305258,16,81.406005
566,10.651849,14,81.548577
567,11.396975,14,81.698666
568,14.576834,16,81.874364
569,14.856234,17,82.059886
570,11.914747,16,82.225622
571,14.411735,16,82.394491
572,14.522901,17,82.592611
573,14.078457,16,82.763354
574,14.502291,16,82.928908
575,12.884012,15,83.094113
576,11.777481,16,83.257789
577,11.609153,15,83.414432
578,12.328178,14,83.565876
579,12.836277,15,83.724249
580,14.328457,16,83.899127
581,9.216481,11,84.012954
582,13.197388,16,84.199969
583,11.470866,15,84.35429
584,11.55781,16,84.528148
585,14.828457,17,84.704666
586,11.726376,16,84.875976
587,14.800679,17,85.04761
588,12.229093,16,85.214032
589,11.842845,15,85.369407
590,13.745122,15,85.533173
591,12.359143,16,85.698801
592,11.55781,16,85.894185
593,14.271279,16,86.073682
594,13.069949,16,86.235598
595,14.161743,16,86.406476
596,13.620672,15,86.567523
597,13.746109,17,86.742194
598,14.300679,17,86.921662
599,12.360814,16,87.085362
600,12.622223,17,87.257481
601,12.078061,17,87.450409
602,14.439568,16,87.626438
603,14.884012,17,87.802794
604,13.134998,16,87.967042
605,14.509885,16,88.137943
606,14.328457,16,88.31314
607,14.245123,16,88.481382
608,12.110814,16,88.645089
609,14.745123,17,88.831166
610,13.967346,16,89.002659
611,4.189176,5,89.055922
612,14.106234,16,89.250297
613,10.106593,12,89.379439
614,12.550283,17,89.556338
615,13.816739,15,89.717009
616,13.773887,17,89.892076
617,11.088543,15,90.050023
618,14.557847,16,90.22072
619,14.356179,16,90.394165
620,14.318955,16,90.571559
621,12.506869,16,90.739515
622,14.307847,16,90.909522
623,12.080319,16,91.09214
624,14.745123,17,91.269251
625,14.41179,16,91.449161
626,13.884012,15,91.611631
627,12.605273,15,91.769815
628,14.16961,17,91.946467
629,12.220026,16,92.112812
630,13.447388,16,92.279663
631,14.050679,16,92.452439
632,12.39576,16,92.639843
633,10.697891,13,92.779138
634,14.418958,16,92.951393
635,9.192301,13,93.091174
636,14.272893,16,93.258046
637,13.41179,15,93.423235
638,13.676227,15,93.588245
639,14.411735,16,93.763705
640,12.334663,15,93.921008
641,9.437781,11,94.035755
642,5.452529,7,94.108297
643,10.808999,13,94.251193
644,12.110814,16,94.438291
645,11.969208,16,94.60357
646,14.289563,16,94.780997
647,14.078457,16,94.951535
648,8.198641,11,95.070744
649,14.300679,17,95.245313
650,14.189568,16,95.413431
651,11.3107,15,95.567641
652,12.050595,16,95.731565
653,11.485268,16,95.900844
654,14.272901,16,96.101054
655,10.628816,14,96.25364
656,12.083036,16,96.420364
657,14.104612,16,96.598438
658,14.384012,16,96.779747
659,14.150674,16,96.947467
660,12.164747,16,97.11415
661,13.27361,16,97.281208
662,14.474513,16,97.460096
663,12.940554,16,97.649846
664,11.967309,16,97.81588
665,14.272901,16,97.998209
666,14.16179,16,98.177611
667,14.245123,16,98.355225
668,11.969208,16,98.52271
669,13.662776,17,98.699943
670,12.46695,17,98.881251
671,11.472488,15,99.045058
672,14.356234,16,99.224657
673,14.300679,16,99.40634
674,11.643043,16,99.604736
675,14.495123,17,99.787845
676,13.995123,16,99.961851
677,14.634012,17,100.145137
678,13.217346,15,100.308076
679,14.634012,17,100.494453
680,14.402296,16,100.672706
681,14.16179,16,100.844931
682,14.16179,16,101.022412
683,13.780721,17,101.202758
684,12.966385,16,101.396016
685,13.606234,16,101.572264
686,14.446736,16,101.750232
687,14.634012,17,101.938316
688,12.247803,16,102.10516
689,13.437344,15,102.270699
690,14.328457,16,102.451156
691,7.402326,9,102.546614
692,12.612729,17,102.724877
693,11.116321,15,102.890111
694,14.300679,16,103.091778
695,11.421876,15,103.254968
696,11.199654,15,103.419387
697,9.014608,12,103.552007
698,14.078457,16,103.725223
699,13.384012,16,103.898867
700,14.967346,17,104.088089
701,14.457524,17,104.277831
702,11.375814,15,104.44251
703,14.050679,16,104.62182
704,13.911743,16,104.819948
705,14.356234,16,105.00182
706,13.550679,15,105.163234
707,13.773887,17,105.346522
708,11.999703,16,105.517081
709,14.106234,16,105.689215
710,12.115265,16,105.859451
711,12.115265,16,106.030267
712,14.689568,17,106.216989
713,12.584951,17,106.417651
714,13.91179,16,106.597516
715,13.467344,15,106.770654
716,15.050679,17,106.95629
717,13.826834,16,107.136023
718,14.328457,16,107.32299
719,12.300283,17,107.504637
720,14.245123,16,107.686805
721,10.916933,15,107.849432
722,14.634012,17,108.038659
723,14.967346,17,108.247869
724,11.910044,17,108.427999
725,12.256871,16,108.599581
726,12.156876,16,108.770161
727,14.680074,17,108.95814
728,7.726092,10,109.070811
729,12.605273,15,109.232784
730,15.078457,17,109.42305
731,11.959714,16,109.592157
732,14.078457,16,109.777069
733,15.078457,17,109.984236
734,14.217346,16,110.165302
735,14.263407,16,110.342959
736,13.112432,16,110.518904
737,10.880716,14,110.674412
738,12.958838,16,110.845054
739,12.409772,17,111.022758
740,14.002943,17,111.204855
741,14.772901,17,111.393991
742,12.939567,14,111.548126
743,14.289285,16,111.719472
744,13.558499,16,111.913774
745,14.995123,17,112.104429
746,14.217346,16,112.286786
747,14.439568,16,112.46779
748,10.531232,14,112.623557
749,13.91961,17,112.809363
750,13.772901,16,112.987722
751,14.050679,16,113.156791
752,14.280069,16,113.332073
753,13.586277,16,113.50839
754,11.282987,15,113.675768
755,14.856234,17,113.885838
756,14.634012,17,114.070192
757,12.558685,15,114.237623
758,15.022901,17,114.432453
759,14.66179,17,114.611898
760,12.110814,16,114.781964
761,14.022854,16,114.957954
762,12.238587,16,115.12874
763,14.383965,16,115.310309
764,14.280721,17,115.494899
765,12.256871,16,115.687215
766,12.52194,15,115.845792
767,14.272901,16,116.029124
768,4.938674,6,116.094321
769,12.46695,17,116.276209
770,13.91179,16,116.452604
771,14.506625,17,116.640085
772,14.217346,16,116.819966
773,13.246109,16,116.993247
774,15.133735,17,117.184136
775,12.856234,15,117.348225
776,13.246109,16,117.540423
777,12.412148,15,117.699299
778,14.606234,17,117.885453
779,15.078457,17,118.076888
780,14.494799,16,118.256619
781,14.106234,16,118.43612
782,10.916933,15,118.599387
783,14.328457,16,118.776527
784,14.141832,17,118.958584
785,14.745123,17,119.168775
786,12.623557,15,119.330937
787,12.549718,15,119.490604
788,14.66179,17,119.6783
789,10.307785,15,119.838037
790,12.249703,16,120.006957
791,14.772901,17,120.191827
792,11.58554,16,120.363608
793,14.539285,16,120.542528
794,12.551037,15,120.706693
795,14.41179,16,120.908015
796,14.41179,16,121.093006
797,14.086277,17,121.277895
798,14.495123,17,121.455799
799,12.995122,14,121.610507
800,15.16179,17,121.797559
801,11.698551,16,121.97437
802,14.800679,17,122.160742
803,14.467346,16,122.344231
804,11.863365,16,122.521114
805,14.31734,16,122.722795
806,13.689568,16,122.899917
807,13.467346,16,123.079635
808,14.818684,17,123.256838
809,13.634012,16,123.429212
810,14.050679,16,123.609082
811,12.410829,15,123.772175
812,13.975165,17,123.949788
813,13.856226,16,124.127053
814,12.238587,16,124.295235
815,13.336277,16,124.488786
816,13.0784,14,124.649992
817,12.164747,16,124.820258
818,14.465723,16,125.001594
819,12.127476,16,125.169383
820,7.507966,10,125.280622
821,11.592203,13,125.423312
822,14.356234,16,125.606199
823,12.210809,16,125.775409
824,6.558166,8,125.862799
825,11.474476,16,126.041551
826,12.208092,16,126.212581
827,13.745123,16,126.404071
828,12.521932,15,126.565862
829,12.156876,16,126.73518
830,14.078457,16,126.906626
831,13.141832,16,127.079536
832,13.502943,16,127.251573
833,14.745123,17,127.438475
834,11.848603,16,127.613825
835,4.118901,5,127.669292
836,5.669893,7,127.742335
837,11.531932,16,127.92491
838,14.474236,16,128.107129
839,14.384012,16,128.308063
840,14.106179,16,128.490192
841,13.475165,16,128.669123
842,14.930074,17,128.863147
843,13.568963,15,129.021383
844,14.874518,17,129.215083
845,14.634012,17,129.393587
846,11.913653,16,129.562609
847,13.790549,17,129.743909
848,14.863402,17,129.93464
849,12.466385,15,130.117014
850,12.110814,16,130.284731
851,14.272901,17,130.474065
852,13.761785,15,130.641142
853,13.467346,15,130.813142
854,13.967346,16,130.987177
855,14.73563,17,131.172498
856,13.662776,17,131.357823
857,14.38239,16,131.541745
858,14.800679,17,131.728088
859,13.530721,16,131.921814
860,13.819949,17,132.10592
861,12.438607,15,132.272595
862,12.800677,14,132.428374
863,14.372896,16,132.612471
864,13.550679,15,132.771502
865,11.31312,15,132.936286
866,15.16179,17,133.129672
867,12.277481,16,133.299793
868,12.633051,15,133.462793
869,14.31734,16,133.636869
870,14.41179,17,133.846119
871,14.41179,16,134.032527
872,14.022901,16,134.204068
873,12.940554,16,134.373242
874,14.050679,16,134.543421
875,14.400674,16,134.725557
876,14.56734,16,134.904603
877,13.624518,15,135.074709
878,14.429746,17,135.265096
879,9.792269,11,135.391157
880,14.856234,17,135.598317
881,14.252014,16,135.768782
882,14.300679,17,135.952242
883,14.050679,16,136.120717
884,14.217346,16,136.300342
885,12.986615,16,136.468175
886,13.634012,15,136.627641
887,14.245482,17,136.805732
888,11.557899,15,136.964941
889,13.064448,16,137.203614
890,11.639333,15,137.403632
891,14.437945,16,137.578934
892,14.772901,17,137.762684
893,13.690554,17,137.944829
894,11.780908,14,138.097786
895,14.356234,16,138.276342
896,14.428452,16,138.457336
897,14.356234,16,138.641531
898,12.115265,16,138.851278
899,11.754154,16,139.04157
900,13.41961,16,139.214241
901,12.337487,16,139.383304
902,12.309709,16,139.550854
903,13.530721,16,139.723706
904,14.456229,16,139.911382
905,14.439568,16,140.097089
906,13.718331,17,140.279171
907,13.91179,16,140.476906
908,12.221925,16,140.650198
909,14.606234,17,140.842345
910,8.07782,11,140.981315
911,12.340204,16,141.151276
912,11.615265,16,141.325972
913,14.410168,16,141.505309
914,14.606234,17,141.694655
915,13.801665,17,141.883572
916,14.800679,17,142.072724
917,14.050679,16,142.295599
918,14.022901,16,142.468813
919,11.708045,16,142.653929
920,13.484007,15,142.860653
921,11.722944,15,143.025951
922,14.930074,17,143.214236
923,12.52194,15,143.37728
924,14.300679,16,143.561815
925,15.245123,17,143.759336
926,14.272901,16,143.934039
927,14.745123,17,144.119513
928,14.384012,16,144.305767
929,11.531932,16,144.480639
930,13.051665,16,144.67517
931,12.829443,15,144.848879
932,13.447388,16,145.021229
933,4.652534,6,145.089378
934,14.384012,16,145.272185
935,14.939568,17,145.474961
936,13.292171,16,145.647735
937,11.366321,15,145.814497
938,13.91179,16,145.986985
939,14.884012,17,146.186939
940,13.967346,16,146.360856
941,14.078457,16,146.556814
942,13.346104,16,146.729074
943,14.356234,16,146.907429
944,12.63437,15,147.0771
945,12.549815,15,147.239012
946,13.995123,16,147.421163
947,5.753136,7,147.497581
948,13.364054,16,147.672747
949,13.447386,16,147.848476
950,13.818963,16,148.031719
951,12.725524,16,148.228664
952,14.160168,16,148.407998
953,12.277203,16,148.584539
954,14.344841,16,148.757812
955,13.356234,16,148.934911
956,12.083035,16,149.108023
957,14.189568,16,149.290026
958,14.539285,16,149.472592
959,14.356234,16,149.654709
960,13.475165,16,149.8538
961,8.912148,11,149.979746
962,13.134998,16,150.15279
963,14.050679,16,150.323934
964,12.633051,15,150.488239
965,13.336277,16,150.663261
966,13.772901,16,150.844331
967,13.624518,15,151.013644
968,13.967346,16,151.191558
969,13.632338,16,151.367655
970,14.541185,17,151.560811
971,13.216432,16,151.762494
972,13.689558,15,151.96733
973,12.183031,16,152.148117
974,14.585347,16,152.335576
975,13.494296,17,152.523048
976,12.099698,16,152.697292
977,11.668921,16,152.879655
978,13.541185,15,153.04978
979,13.66179,16,153.22083
980,8.08432,11,153.338022
981,7.988359,11,153.484148
982,12.577496,15,153.647525
983,12.883955,14,153.802306
984,13.586277,16,153.972832
985,14.437945,16,154.152275
986,13.745122,16,154.326995
987,14.845118,17,154.516859
988,13.475165,16,154.689681
989,4.912951,6,154.756943
990,14.272901,16,154.951211
991,14.984007,17,155.140899
992,13.259838,15,155.325992
993,12.355273,15,155.490913
994,14.428452,16,155.671467
995,14.761785,17,155.853564
996,13.967346,16,156.029262
997,12.22384,17,156.209067
