episode,total_reward,episode_length,crashes,avg_speed,collision_reward_sum,right_lane_reward_sum,high_speed_reward_sum,on_road_reward_sum
1,29.227367530221446,40,0,0.5005176445507155,0.0,0.0,9.6026282383304,40.0
2,28.516366902568816,40,0,0.5000151059204836,0.0,13.33333333333334,3.6030425512997275,40.0
3,31.09412856735062,40,0,0.5000883965563884,0.0,40.0,6.602982127564794,40.0
4,30.40199220673792,40,0,0.5000000025772715,0.0,39.666666666666664,4.090804108600528,40.0
5,31.89414800139346,40,0,0.5000000000000003,0.0,40.0,9.603055005225452,40.0
6,14.243234927790864,18,1,0.6205511667052697,1.0,0.0,10.912130979215743,18.0
7,30.825986094391403,40,0,0.5000000000000003,0.0,40.0,5.597447853967746,40.0
8,30.80200262421359,40,0,0.5000000000000003,0.0,39.666666666666664,5.590843174134258,40.0
9,31.89414800131075,40,0,0.5000000003761464,0.0,40.0,9.603055004915323,40.0
10,34.089104855937606,40,0,0.5000000000026396,0.0,19.0,23.08414320976601,40.0
11,30.093565677883475,40,0,0.6037274297214781,0.0,13.33333333333334,9.517537958729692,40.0
12,30.404021571907414,40,0,0.5000000128804952,0.0,39.666666666666664,4.098414227986134,40.0
13,30.66986397840875,40,0,0.6036389706717327,0.0,40.0,5.011989919032782,40.0
14,30.55931942772474,40,0,0.5000000000000003,0.0,40.0,4.597447853967756,40.0
15,11.576413051426435,14,1,1.3098887319581525,1.0,0.0,10.911548942849123,14.0
16,30.268658854560705,40,0,0.500000088254293,0.0,39.666666666666664,3.5908040379359485,40.0
17,29.605259111923722,40,0,0.5000000026415505,0.0,27.666666666666664,4.103055003047263,40.0
18,31.225986077813,40,0,0.5000000753738524,0.0,40.0,7.097447791798769,40.0
19,6.155316016627465,8,1,1.797888507236489,1.0,0.0,5.582435062352991,8.0
20,30.937332802289543,40,0,0.5000883836134913,0.0,39.666666666666664,6.098331341919156,40.0
21,29.84012432336573,40,0,0.7457258497816887,0.0,38.0,2.400466212621427,40.0
22,28.60525911250458,40,0,0.5000000000000003,0.0,28.66666666666667,0.1030550052254525,40.0
23,29.44970355411722,40,0,0.5000000128804952,0.0,13.33333333333334,7.103054994606237,40.0
24,2.062107573100468,3,1,8.609829702688813,1.0,1.0,2.4829033991267546,3.0
25,30.801888914324408,40,0,0.5005172141484289,0.0,39.666666666666664,5.5904167620498795,40.0
26,32.560814668060125,40,0,0.5000000000000003,0.0,40.0,12.103055005225446,40.0
27,29.18303689028233,40,0,0.5000000000000003,0.0,13.33333333333334,6.103055005225433,40.0
28,20.027481334726783,28,1,0.27188599476592695,1.0,28.0,0.6030550052254412,28.0
29,33.73733548353562,40,0,0.5000883861888952,0.0,39.666666666666664,16.598341396591884,40.0
30,30.02747801416384,40,0,0.5000151037193588,0.0,40.0,2.60304255311441,40.0
31,29.894148001393464,40,0,0.5000000000000003,0.0,40.0,2.103055005225451,40.0
32,29.868675426259507,38,1,0.24640580889850347,1.0,25.666666666666664,13.090866181806472,38.0
