episode,total_reward,episode_length,crashes,avg_speed,collision_reward_sum,right_lane_reward_sum,high_speed_reward_sum,on_road_reward_sum
55,11.366262819733526,13,1,0.9195391778481457,1.0,6.666666666666667,10.956818907334053,13.0
56,19.320802068872787,21,1,0.6269362042971832,1.0,10.333333333333332,19.869674424939625,21.0
57,17.854665754345685,19,1,1.578947368421052,1.0,12.33333333333333,18.871663245462994,19.0
58,33.958975622278,36,1,0.44786770112144125,1.0,23.999999999999993,33.84615858354246,36.0
59,24.353100655614316,26,1,1.0769230769230764,1.0,16.666666666666664,24.657460791887036,26.0
60,1.994312017173604,3,1,3.7899361326923082,1.0,2.333333333333333,1.8953367310676814,3.0
61,17.476887719639357,19,1,0.7920186714568639,1.0,10.666666666666664,17.871662281980925,19.0
62,12.521873998714268,14,1,2.142857142850674,1.0,2.333333333333333,13.87369416184517,14.0
63,14.434603526483457,16,1,0.6128192148643513,1.0,8.666666666666666,14.463096557646292,16.0
64,20.50280703779196,22,1,0.5081755434015266,1.0,17.666666666666664,19.968859725053186,22.0
65,16.208567616248448,18,1,0.6797149869145398,1.0,9.666666666666668,15.865461894265014,18.0
66,27.854168370748507,30,1,0.3984669772443275,1.0,13.999999999999998,28.453131390306908,30.0
67,7.964791480426475,10,1,1.5047167831220816,1.0,3.9999999999999996,6.367968051599278,10.0
