episode,total_reward,episode_length,crashes,avg_speed,collision_reward_sum,right_lane_reward_sum,high_speed_reward_sum,on_road_reward_sum
77,9.0,9,0,0.5854441311222204,0.0,0,8.0,9.0
78,8.61584437934706,10,0,0.5268453343159112,0.0,0,7.615844379347059,10.0
79,0.0,6,1,0.5709688071178085,1.0,0,5.0,6.0
80,8.0,8,0,0.6586247228862958,0.0,0,7.0,8.0
81,0.0,6,1,0.7249177590618373,1.0,0,5.0,6.0
82,9.0,9,0,1.0000000138091505,0.0,0,9.0,9.0
83,0.0,9,1,0.0037288119727455524,1.0,0,5.0,9.0
84,-1.0,6,1,0.9267508008279047,1.0,0,4.0,6.0
85,10.0,10,0,0.5268997077056023,0.0,0,9.0,10.0
86,0.0,6,1,0.5578952177984592,1.0,0,5.0,6.0
87,10.0,10,0,0.9000000021238392,0.0,0,10.0,10.0
88,9.0,9,0,1.0000000138091505,0.0,0,9.0,9.0
89,0.0,6,1,0.5709688071178085,1.0,0,5.0,6.0
90,0.0,6,1,0.8061683011223192,1.0,0,5.0,6.0
91,7.6159171841943385,9,0,0.585383716244786,0.0,0,6.6159171841943385,9.0
92,10.0,10,0,0.5268997077056023,0.0,0,9.0,10.0
93,-1.0,6,1,0.28298392670953054,1.0,0,4.0,6.0
94,10.0,10,0,0.5268997077056023,0.0,0,9.0,10.0
95,-2.0,5,1,1.0190068184200693,1.0,0,3.0,5.0
96,-1.0,6,1,0.32885315576769847,1.0,0,4.0,6.0
97,9.0,9,0,1.0000000138091505,0.0,0,9.0,9.0
98,9.0,9,0,1.0000000138091505,0.0,0,9.0,9.0
99,-1.0,6,1,0.24445215567176812,1.0,0,4.0,6.0
100,10.0,10,0,0.5268997077056023,0.0,0,9.0,10.0
