episode,total_reward,episode_length,crashes,avg_speed,collision_reward_sum,right_lane_reward_sum,high_speed_reward_sum,on_road_reward_sum
1,10.083333333333334,11,0,1.4538193363168177,0,0,5.5,11
2,10.291666666666668,11,0,1.454524262674774,0,0,7.0,11
3,10.083333333333334,11,0,0.8514309946658802,0,0,5.5,11
4,10.083333333333334,11,0,1.4538193363168177,0,0,5.5,11
5,5.750000000000001,7,1,1.5021980303125402,1,0,4.5,7
6,10.083333333333334,11,0,0.14539930037017465,0,0,5.5,11
7,10.166666666666668,11,0,1.454421369483233,0,0,6.0,11
8,10.166666666666666,11,0,0.6278545492708861,0,0,6.0,11
9,9.958333333333334,11,0,0.8508439035645838,0,0,5.0,11
10,5.750000000000001,7,1,1.2183357922868787,1,0,4.5,7
11,10.25,11,0,1.454421444424296,0,0,6.5,11
12,9.916666666666668,11,0,0.8508289614994652,0,0,5.0,11
13,10.0,11,0,1.4538192613757546,0,0,5.0,11
14,10.041666666666666,11,0,1.351377408834141,0,0,5.5,11
15,10.333333333333332,11,0,0.83394247056907,0,0,7.0,11
16,10.083333333333334,11,0,1.454421369483233,0,0,6.0,11
17,10.083333333333334,11,0,1.4538193363168177,0,0,5.5,11
18,10.208333333333334,11,0,1.351480302025682,0,0,6.5,11
19,10.083333333333334,11,0,0.6277666730855269,0,0,5.5,11
20,9.416666666666668,11,0,8.796657252567776e-05,0,0,1.5,11
21,10.0,11,0,1.4538192613757546,0,0,5.0,11
22,10.291666666666668,11,0,1.454524262674774,0,0,7.0,11
23,10.333333333333334,11,0,1.4369153370916283,0,0,7.0,11
24,10.166666666666666,11,0,1.351377483775204,0,0,6.0,11
25,10.333333333333334,11,0,1.4369153370916283,0,0,7.0,11
26,10.041666666666668,11,0,0.1424904563189271,0,0,5.5,11
27,10.166666666666666,11,0,1.351377483775204,0,0,6.0,11
28,10.25,11,0,1.454421444424296,0,0,6.5,11
29,10.083333333333334,11,0,1.454421369483233,0,0,6.0,11
30,9.833333333333332,11,0,0.8508288865584018,0,0,4.5,11
31,10.25,11,0,0.8339249622742756,0,0,6.5,11
32,9.916666666666668,11,0,0.8508439035645838,0,0,5.0,11
33,10.208333333333334,11,0,0.8515338878574213,0,0,6.5,11
34,10.25,11,0,0.8339249622742756,0,0,6.5,11
35,7.416666666666667,9,1,0.8307870940665945,1,0,5.0,9
36,8.208333333333334,10,1,0.9201477542442582,1,0,5.0,10
37,10.083333333333334,11,0,0.8474259600505687,0,0,5.5,11
38,9.833333333333336,11,0,0.024743772967198107,0,0,4.0,11
39,9.833333333333334,11,0,0.6072187944977071,0,0,4.0,11
40,10.0,11,0,1.4538192613757546,0,0,5.0,11
41,10.166666666666668,11,0,1.454421369483233,0,0,6.0,11
42,9.916666666666666,11,0,1.4538192613757546,0,0,5.0,11
43,10.041666666666666,11,0,1.351377408834141,0,0,5.5,11
44,9.583333333333332,11,0,1.3120338967430134,0,0,2.5,11
45,9.750000000000002,11,0,0.02474369802613504,0,0,3.5,11
46,10.166666666666668,11,0,1.454421369483233,0,0,6.0,11
47,10.166666666666668,11,0,1.454421369483233,0,0,6.0,11
48,10.083333333333334,11,0,1.454421369483233,0,0,6.0,11
49,9.833333333333334,11,0,1.4302797950106798,0,0,4.0,11
50,9.666666666666668,11,0,0.141359024342085,0,0,3.0,11
51,10.083333333333334,11,0,0.8514310696069436,0,0,6.0,11
52,9.75,11,0,0.6271320396770723,0,0,3.5,11
53,9.75,11,0,1.4301919188253203,0,0,3.5,11
54,9.25,11,1,1.1824556826291723,1,0,6.0,11
55,6.458333333333334,8,1,1.8605357586203257,1,0,4.0,8
56,10.208333333333334,11,0,0.8515338878574213,0,0,6.5,11
57,10.083333333333334,11,0,0.8514309946658802,0,0,5.5,11
58,10.0,11,0,0.8514309946658802,0,0,5.5,11
